ref_num,area,city,district,Mukatat,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19357129,منطقة الرياض,الرياض,الخليج,3007,2/20/2023,تجاري,قطعة أرض,1,3096900,837.0,3700.0
19347875,منطقة الرياض,الرياض,الخير,3312/ب,2/20/2023,سكني,قطعة أرض,1,1145000,720.0,1590.2777
19356095,منطقة الرياض,الرياض,الخير,3312/ب,2/20/2023,سكني,قطعة أرض,1,600000,455.0,1318.6813
19353017,منطقة الرياض,الرياض,الخير,3312/ب,2/20/2023,سكني,قطعة أرض,1,540000,420.0,1285.7142
19357055,منطقة الرياض,الرياض,الخير,3312/ب,2/20/2023,سكني,قطعة أرض,1,1100000,780.0,1410.2564
19351154,منطقة الرياض,الرياض,الخير,3416,2/20/2023,سكني,قطعة أرض,1,357000,240.0,1487.5
19352154,منطقة الرياض,الرياض,الخير,3418,2/20/2023,سكني,قطعة أرض,1,900000,784.0,1147.9591
19357315,منطقة الرياض,الرياض,الخير,3419,2/20/2023,سكني,قطعة أرض,1,810000,821.5,986.0012
19350926,منطقة الرياض,الرياض,الخير,3424/7,2/20/2023,سكني,قطعة أرض,1,550000,600.0,916.6666
19349046,منطقة الرياض,الرياض,الخير,3483,2/20/2023,سكني,قطعة أرض,1,380000,410.75,925.1369
19351461,منطقة الرياض,الرياض,الخير,3483,2/20/2023,سكني,قطعة أرض,1,750000,775.0,967.7419
19351249,منطقة الرياض,الرياض,الخير,3537,2/20/2023,سكني,قطعة أرض,1,285000,210.5,1353.9192
19355636,منطقة الرياض,الرياض,الخير,3538,2/20/2023,سكني,قطعة أرض,1,400000,375.0,1066.6666
19349302,منطقة الرياض,الرياض,الخير,3538,2/20/2023,سكني,قطعة أرض,1,460000,375.0,1226.6666
19355584,منطقة الرياض,الرياض,الخير,3539,2/20/2023,سكني,قطعة أرض,1,450000,376.54,1195.0921
19356902,منطقة الرياض,الرياض,الخير,3539,2/20/2023,سكني,قطعة أرض,1,750000,750.0,1000.0
19355354,منطقة الرياض,الرياض,الخير,3541,2/20/2023,سكني,قطعة أرض,1,800000,750.0,1066.6666
19356516,منطقة الرياض,الرياض,الخير,3545,2/20/2023,سكني,قطعة أرض,1,870000,750.0,1160.0
19356888,منطقة الرياض,الرياض,الخير,3545,2/20/2023,سكني,قطعة أرض,1,400000,375.0,1066.6666
19349151,منطقة الرياض,الرياض,الدار البيضاء,2483/ب,2/20/2023,زراعي,شقة,1,627000,189.87,3302.2594
19355653,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,2/20/2023,زراعي,شقة,1,120000,87.71,1368.145
19335735,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,2/20/2023,تجاري,قطعة أرض,1,1200000,875.0,1371.4285
19350526,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,2/20/2023,سكني,قطعة أرض,1,3000000,1050.0,2857.1428
19347068,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,2/20/2023,سكني,شقة,1,346000,118.76,2913.4388
19347352,منطقة الرياض,الرياض,الدار البيضاء,3512,2/20/2023,سكني,قطعة أرض,1,896400,220.0,4074.5454
19354117,منطقة الرياض,الرياض,الرابية,3094,2/20/2023,سكني,قطعة أرض,1,270000,414.0,652.1739
19348302,منطقة الرياض,الرياض,الرحمانية,1324,2/20/2023,سكني,قطعة أرض,1,984375,768.0,1281.7382
19351451,منطقة الرياض,الرياض,الرمال,2747/أ,2/20/2023,سكني,قطعة أرض,1,2500000,1000.0,2500.0
19351686,منطقة الرياض,الرياض,الرمال,3083,2/20/2023,سكني,قطعة أرض,1,2242857,450.0,4984.1266
19356666,منطقة الرياض,الرياض,الرمال,3285,2/20/2023,سكني,قطعة أرض,1,1000000,216.0,4629.6296
19357330,منطقة الرياض,الرياض,الرمال,3285,2/20/2023,سكني,قطعة أرض,1,1590000,336.07,4731.1571
19355831,منطقة الرياض,الرياض,الرمال,3804,2/20/2023,سكني,قطعة أرض,1,1650000,375.0,4400.0
19352858,منطقة الرياض,الرياض,السلى,2617,2/20/2023,تجاري,قطعة أرض,1,4500000,3000.0,1500.0
19355895,منطقة الرياض,الرياض,السليمانية,1056,2/20/2023,سكني,قطعة أرض,1,2900000,540.0,5370.3703
19356589,منطقة الرياض,الرياض,الشفاء,656/194,2/20/2023,سكني,قطعة أرض,1,100000,172.5,579.7101
19353982,منطقة الرياض,الرياض,الصحافة,1637/س,2/20/2023,سكني,قطعة أرض,1,1684800,288.0,5850.0
19356219,منطقة الرياض,الرياض,الصفاء,3203/1,2/20/2023,سكني,قطعة أرض,1,1360000,400.0,3400.0
19356968,منطقة الرياض,الرياض,الضباط,367,2/20/2023,سكني,قطعة أرض,1,1350000,450.0,3000.0
19356731,منطقة الرياض,الرياض,العارض,3185,2/20/2023,زراعي,شقة,1,500000,76.96,6496.8814
19356874,منطقة الرياض,الرياض,العارض,3185,2/20/2023,زراعي,شقة,1,494211,66.66,7413.9063
19356979,منطقة الرياض,الرياض,العارض,3185,2/20/2023,زراعي,شقة,1,500000,72.05,6939.6252
19352352,منطقة الرياض,الرياض,العارض,3236/8,2/20/2023,تجاري,قطعة أرض,1,7754193,2176.31,3563.0002
19350781,منطقة الرياض,الرياض,العارض,3236/8,2/20/2023,تجاري,قطعة أرض,1,5830814,1636.49,3563.0
19352580,منطقة الرياض,الرياض,العارض,3236/8,2/20/2023,تجاري,قطعة أرض,1,5853246,1640.86,3567.1818
19352445,منطقة الرياض,الرياض,العارض,3236/8,2/20/2023,تجاري,قطعة أرض,1,5859532,1644.55,3563.0002
19352529,منطقة الرياض,الرياض,العارض,3236/8,2/20/2023,تجاري,قطعة أرض,1,5872216,1648.11,3563.0
19353757,منطقة الرياض,الرياض,العريجاء,2008/أ,2/20/2023,تجاري,قطعة أرض,1,1500000,400.0,3750.0
19353984,منطقة الرياض,الرياض,العزيزية,1374,2/20/2023,سكني,قطعة أرض,1,711650,547.5,1299.8173
19351242,منطقة الرياض,الرياض,العزيزية,2740/أ,2/20/2023,سكني,قطعة أرض,1,1093750,625.0,1750.0
19356891,منطقة الرياض,الرياض,العقيق,1863/أ ب,2/20/2023,سكني,قطعة أرض,1,4300000,900.0,4777.7777
19354283,منطقة الرياض,الرياض,العقيق,1863/أ ب,2/20/2023,زراعي,شقة,1,900000,164.88,5458.5152
19355081,منطقة الرياض,الرياض,العقيق,1863/أ ب,2/20/2023,زراعي,شقة,1,687730,109.21,6297.317
19351486,منطقة الرياض,الرياض,العليا,690,2/20/2023,سكني,قطعة أرض,1,1650000,420.0,3928.5714
19356074,منطقة الرياض,الرياض,الغنامية,أخرى,2/20/2023,سكني,قطعة أرض,1,250000,500.0,500.0
19356374,منطقة الرياض,الرياض,القادسية,2160/أ,2/20/2023,تجاري,قطعة أرض,1,4300000,750.0,5733.3333
19352795,منطقة الرياض,الرياض,القادسية,2670/أ,2/20/2023,سكني,قطعة أرض,1,950000,1080.0,879.6296
19355170,منطقة الرياض,الرياض,القادسية,2861,2/20/2023,سكني,قطعة أرض,1,441832,2400.0,184.0966
19353411,منطقة الرياض,الرياض,القادسية,2861/ب,2/20/2023,سكني,قطعة أرض,1,2600000,875.0,2971.4285
19348786,منطقة الرياض,الرياض,القيروان,3858,2/20/2023,زراعي,شقة,1,730153,139.59,5230.697
19114282,منطقة الرياض,الرياض,المدينة الصناعية الجديدة,بدون,2/20/2023,تجاري,قطعة أرض,1,13688575,10331.0,1325.0
19281513,منطقة الرياض,الرياض,المرقب,أخرى,2/20/2023,سكني,قطعة أرض,1,70000,116.62,600.24
19314545,منطقة الرياض,الرياض,المرقب,أخرى,2/20/2023,تجاري,قطعة أرض,1,650000,137.5,4727.2727
19347694,منطقة الرياض,الرياض,المصفاة,3200,2/20/2023,سكني,قطعة أرض,1,500000,599.9,833.4722
19349590,منطقة الرياض,الرياض,المصيف,1324,2/20/2023,سكني,قطعة أرض,1,1300000,345.0,3768.1159
19356957,منطقة الرياض,الرياض,المصيف,1578/أ,2/20/2023,زراعي,شقة,1,610000,107.43,5678.1159
19355260,منطقة الرياض,الرياض,الملقا,3114,2/20/2023,زراعي,شقة,1,699000,135.33,5165.1518
19355449,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,1041020,135.32,7693.0239
19354107,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,666512,88.18,7558.5393
19355528,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,1015991,127.96,7939.9109
19354229,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,670220,86.6,7739.2609
19354624,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,1084589,139.16,7793.8272
19355490,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,1044728,139.34,7497.6891
19353271,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,688760,88.24,7805.5303
19354079,منطقة الرياض,الرياض,الملقا,3179,2/20/2023,زراعي,شقة,1,712862,91.67,7776.3935
19356886,منطقة الرياض,الرياض,الملقا,3256,2/20/2023,زراعي,شقة,1,550000,135.8,4050.0736
19353981,منطقة الرياض,الرياض,الملقا,3360,2/20/2023,زراعي,شقة,1,950000,123.08,7718.557
19356677,منطقة الرياض,الرياض,المنصورة,2303,2/20/2023,سكني,قطعة أرض,1,1000000,312.5,3200.0
19355516,منطقة الرياض,الرياض,المنصورة,2303,2/20/2023,سكني,قطعة أرض,1,775000,375.0,2066.6666
19355571,منطقة الرياض,الرياض,المنصورة,2303,2/20/2023,سكني,قطعة أرض,1,775000,375.0,2066.6666
19348008,منطقة الرياض,الرياض,المهدية,2566,2/20/2023,زراعي,شقة,1,984818,304.44,3234.8508
19353470,منطقة الرياض,الرياض,المهدية,2566,2/20/2023,سكني,قطعة أرض,1,1450000,200.0,7250.0
19350088,منطقة الرياض,الرياض,المونسية,3169,2/20/2023,سكني,قطعة أرض,1,2000000,375.0,5333.3333
19350395,منطقة الرياض,الرياض,المونسية,3524,2/20/2023,زراعي,شقة,1,795000,143.9,5524.6699
19349930,منطقة الرياض,الرياض,المونسية,3524,2/20/2023,زراعي,شقة,1,795000,159.46,4985.5763
19350018,منطقة الرياض,الرياض,المونسية,3524,2/20/2023,زراعي,شقة,1,795000,159.46,4985.5763
19350223,منطقة الرياض,الرياض,المونسية,3524,2/20/2023,زراعي,شقة,1,795000,143.9,5524.6699
19356440,منطقة الرياض,الرياض,النرجس,2737,2/20/2023,زراعي,شقة,1,910000,135.59,6711.4093
19356713,منطقة الرياض,الرياض,النرجس,2737,2/20/2023,سكني,قطعة أرض,1,1512000,360.0,4200.0
19355457,منطقة الرياض,الرياض,النرجس,3811,2/20/2023,سكني,قطعة أرض,1,1425600,360.0,3960.0
19355505,منطقة الرياض,الرياض,النرجس,3811,2/20/2023,سكني,قطعة أرض,1,1425000,360.0,3958.3333
19354612,منطقة الرياض,الرياض,النرجس,3876,2/20/2023,سكني,قطعة أرض,1,2356668,436.42,5400.0
19354994,منطقة الرياض,الرياض,النرجس,3876,2/20/2023,سكني,قطعة أرض,1,2417472,447.68,5400.0
19355118,منطقة الرياض,الرياض,النرجس,3876,2/20/2023,سكني,قطعة أرض,1,2219238,410.97,5400.0
19356525,منطقة الرياض,الرياض,النرجس,3896,2/20/2023,سكني,قطعة أرض,1,1763125,387.5,4550.0
19348316,منطقة الرياض,الرياض,النسيم,2689,2/20/2023,سكني,قطعة أرض,1,1418849,510.4,2779.8765
19350435,منطقة الرياض,الرياض,النهضة,1353,2/20/2023,سكني,قطعة أرض,1,1140000,780.0,1461.5384
19353399,منطقة الرياض,الرياض,اليرموك,1822/و,2/20/2023,زراعي,شقة,1,739000,141.58,5219.6637
19351264,منطقة الرياض,الرياض,اليرموك,1822/و,2/20/2023,زراعي,شقة,1,720000,101.98,7060.2078
19349844,منطقة الرياض,الرياض,اليرموك,3005,2/20/2023,سكني,قطعة أرض,1,1630125,403.8,4036.9613
19356647,منطقة الرياض,الرياض,اليرموك,3014,2/20/2023,سكني,قطعة أرض,1,2350000,408.2,5756.9818
19352842,منطقة الرياض,الرياض,اليمامة,أخرى,2/20/2023,سكني,قطعة أرض,1,300000,336.0,892.8571
19356862,منطقة الرياض,الرياض,ام الحمام,1142/1,2/20/2023,سكني,قطعة أرض,1,750000,330.0,2272.7272
19347786,منطقة الرياض,الرياض,بدر,2003/هـ,2/20/2023,زراعي,شقة,1,364000,142.39,2556.3592
19355880,منطقة الرياض,الرياض,بدر,2287,2/20/2023,تجاري,قطعة أرض,1,1400000,675.0,2074.074
19355964,منطقة الرياض,الرياض,بدر,3314/10,2/20/2023,سكني,قطعة أرض,1,780000,600.0,1300.0
19355818,منطقة الرياض,الرياض,بدر,3314/10,2/20/2023,سكني,قطعة أرض,1,810000,600.0,1350.0
19355801,منطقة الرياض,الرياض,بدر,3314/10,2/20/2023,سكني,قطعة أرض,1,810000,600.0,1350.0
19355893,منطقة الرياض,الرياض,بدر,3314/10,2/20/2023,سكني,قطعة أرض,1,780000,600.0,1300.0
19355406,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,1219000,154.25,7902.7552
19355594,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,1269000,165.53,7666.284
19353330,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,849000,112.09,7574.2706
19349136,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,999000,134.05,7452.4431
19348704,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,1069000,137.93,7750.3081
19351907,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,1029000,138.77,7415.1473
19354667,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,599000,80.39,7451.1755
19355154,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,1129000,160.35,7040.8481
19350417,منطقة الرياض,الرياض,حطين,3057,2/20/2023,زراعي,شقة,1,799000,101.71,7855.668
19352632,منطقة الرياض,الرياض,دعكنة,2705/أ,2/20/2023,تجاري,قطعة أرض,1,737500,4000.0,184.375
19345730,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,139.26,2656.9007
19345941,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,72.66,5092.2102
19345795,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,125.15,2956.4522
19345829,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,72.66,5092.2102
19345696,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,111.23,3326.4407
19345769,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,147.71,2504.9082
19345879,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,72.66,5092.2102
19345748,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,118.18,3130.8173
19345904,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,معرض/محل,1,360000,72.66,4954.5829
19345958,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,72.66,5092.2102
19345892,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,72.66,5092.2102
19345815,منطقة الرياض,الرياض,شبرا,691,2/20/2023,زراعي,شقة,1,370000,133.18,2778.1949
19350182,منطقة الرياض,الرياض,شرق الرياض,3213,2/20/2023,سكني,قطعة أرض,1,205000,791.23,259.0902
19356080,منطقة الرياض,الرياض,شرق الرياض,3216,2/20/2023,سكني,قطعة أرض,1,350000,918.0,381.2636
19347914,منطقة الرياض,الرياض,شرق الرياض,3440,2/20/2023,سكني,قطعة أرض,1,280000,750.0,373.3333
19345605,منطقة الرياض,الرياض,شرق الرياض,3440,2/20/2023,سكني,قطعة أرض,1,230000,750.0,306.6666
19344267,منطقة الرياض,الرياض,شرق الرياض,3443,2/20/2023,سكني,قطعة أرض,1,150000,400.0,375.0
19354188,منطقة الرياض,الرياض,شرق الرياض,3446,2/20/2023,سكني,قطعة أرض,1,300000,700.01,428.5653
